Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Steamed Carrots,"['carrots, raw', 'oil, olive, salad or cooking', 'parsley, fresh']","['Cut off green top of carrots and discard/ compost.', 'Scrub carrots under cold water.', 'Place carrots on steamer in pan with water, but not submerging carrots.', 'Steam until color darkens and carrots are tender, but firm.', 'Remove to serving platter.', 'Drizzle with olive oil.', 'Garnish with flat leaf Italian parsley or even fresh mint.', '(optional)']","[{'fat': 1.0886208, 'nrg': 185.97271999999998, 'pro': 4.2184056000000005, 'sat': 0.16782903999999998, 'sod': 312.97848, 'sug': 21.500260800000003}, {'fat': 6.75, 'nrg': 59.5, 'pro': 0.0, 'sat': 0.932, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0146875, 'nrg': 0.6875, 'pro': 0.055625, 'sat': 0.00246875, 'sod': 1.0625, 'sug': 0.0159375}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 53.256418522036185, 'fat': 1.6990522416959999, 'protein': 0.9246805288425135, 'salt': 0.16985581447675008, 'saturates': 0.23848058163157132, 'sugars': 4.654999340136777}","['1', '1/2', '1/2']","['pound', 'tablespoon', 'tablespoon']","[453.592, 6.75, 1.875]"
Berry Almond Crumble Oatmeal,"['oats', 'nuts, almonds', 'sugars, brown', 'spices, cinnamon, ground', 'milk, buttermilk, fluid, cultured, lowfat', 'spices, cinnamon, ground', 'oats', 'blueberries, raw']","['For topping, combine oats and almonds in glass pie plate.', 'In microwave, heat on HIGH 2 to 4 minutes or until light golden brown, stirring every minute.', 'Cool completely.', 'In a amall bowl combine brown sugar and cinnamon.', 'Add to oat mixture, mix well.', 'For oatmeal, bring milk and cinnamon to a boil in medium saucepan; stir in oats.', 'Return to a boil; reduce heat to medium.', 'Cook 1 minute for quick oats, 5 minutes for old fashioned oats, stirring occasionally.', 'Gently stir in blueberries; Continue cooking, until blueberries are heated through and most of liquid is absorbed, about 1 minute.', 'Spoon oatmeal into bowls.', 'Sprinkle topping over oatmeal.']","[{'fat': 129.12, 'nrg': 7284.0, 'pro': 316.20000000000005, 'sat': 22.788, 'sod': 36.0, 'sug': 0.0}, {'fat': 999.6000000000001, 'nrg': 11592.0, 'pro': 423.35999999999996, 'sat': 76.11800000000001, 'sod': 14.0, 'sug': 87.08}, {'fat': 0.0, 'nrg': 6864.0, 'pro': 0.0, 'sat': 0.0, 'sod': 624.0, 'sug': 1815.84}, {'fat': 0.36, 'nrg': 72.0, 'pro': 1.2000000000000002, 'sat': 0.108, 'sod': 0.0, 'sug': 0.72}, {'fat': 6.48, 'nrg': 294.0, 'pro': 24.33, 'sat': 4.029, 'sod': 1398.0, 'sug': 35.22}, {'fat': 0.045, 'nrg': 9.0, 'pro': 0.15000000000000002, 'sat': 0.0135, 'sod': 0.0, 'sug': 0.09}, {'fat': 21.52, 'nrg': 1214.0, 'pro': 52.7, 'sat': 3.798, 'sod': 6.0, 'sug': 0.0}, {'fat': 0.49, 'nrg': 84.0, 'pro': 1.1, 'sat': 0.041, 'sod': 1.0, 'sug': 14.74}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 392.9559495993463, 'fat': 16.594013847278568, 'protein': 11.740657387365433, 'salt': 0.07450437923768294, 'saturates': 1.5323103166525711, 'sugars': 28.00547583893579}","['12', '14', '13', '12', '3', '1 1/2', '2', '1']","['cup', 'cup', 'cup', 'teaspoon', 'cup', 'teaspoon', 'cup', 'cup']","[1872.0, 2002.0, 1872.0, 31.200000000000003, 735.0, 3.9000000000000004, 312.0, 148.0]"
Extremely Easy Chocolate Orange Fudge (& Variations),"['sugars, granulated', 'cocoa, dry powder, unsweetened', 'butter, without salt', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'spartan, real semi-sweet chocolate baking chips, upc: 011213162966', 'orange juice, raw', 'vanilla extract', 'nuts, walnuts, english']","['Line an 8 inch square pan with foil, extending it over the edges.', 'Lightly grease the foil.', 'Mix the sugar and cocoa; set aside.', 'In a saucepan, heat the butter, milk and chocolate chips; heat until butter and chips melt and mixture is smooth.', 'Stir in extracts, sugar/cocoa mixture and nuts if using.', 'Pour into foil lined pan and chill for at least one hour; use foil to lift fudge out of the pan and cut into squares.', 'Variations- use any other flavor of chips, omitting the orange extract; other steps remain the same.', 'Also for a wonderful chocolate almond flavor, omit the orange extract and use 1 teaspoons of Almond extract.']","[{'fat': 0.0, 'nrg': 1755.40104, 'pro': 0.0, 'sat': 0.0, 'sod': 4.53592, 'sug': 452.684816}, {'fat': 141.35999999999999, 'nrg': 2352.0, 'pro': 202.32, 'sat': 83.28, 'sod': 216.0, 'sug': 18.0}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 33.18, 'nrg': 1428.0, 'pro': 115.08000000000001, 'sat': 21.63, 'sod': 1498.0, 'sug': 177.66}, {'fat': 46.6725, 'nrg': 817.25, 'pro': 11.6725, 'sat': 29.172500000000003, 'sod': 0.0, 'sug': 93.3275}, {'fat': 0.010416666666666666, 'nrg': 2.333333333333333, 'pro': 0.03625, 'sat': 0.0012499999999999998, 'sod': 0.041666666666666664, 'sug': 0.4339583333333333}, {'fat': 0.0, 'nrg': 12.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.53}, {'fat': 76.3, 'nrg': 765.0, 'pro': 17.82, 'sat': 7.167, 'sod': 2.0, 'sug': 3.05}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'orange'}","{'energy': 336.92490775630614, 'fat': 31.64648015249321, 'protein': 4.66580924829734, 'salt': 0.06635396616355184, 'saturates': 19.140245936661714, 'sugars': 9.428332173648679}","['1', '12', '12', '14', '1', '1', '1', '1']","['pound', 'cup', 'cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'cup']","[453.592, 1032.0, 2726.3999999999996, 3416.0, 175.0, 5.166666666666666, 4.2, 117.0]"
Diet -- Chewy Crunchy Snack Bars,"['beverages, protein powder whey based', 'oats', 'wheat germ, crude', 'rice, white, long-grain, regular, unenriched, cooked without salt', 'peanut butter, smooth style, without salt', 'honey']","['Measure honey and peanut butter into a microwave safe bowl.', 'Heat in microwave for about 30 seconds.', 'Stir in protein powder.', 'Add the remainder of the dry ingredients mixing thoroughly.', 'Spread into wax paper lined square baking dish.', 'Refrigerate 20-30 minutes before cutting into 8 equal sized bars.', 'Store in refrigerator.']","[{'fat': 1.5151515151515151, 'nrg': 342.42424242424244, 'pro': 75.75757575757575, 'sat': 0.7575757575757576, 'sod': 151.5151515151515, 'sug': 0.0}, {'fat': 129.12, 'nrg': 7284.0, 'pro': 316.20000000000005, 'sat': 22.788, 'sod': 36.0, 'sug': 0.0}, {'fat': 156.51999999999998, 'nrg': 5796.0, 'pro': 372.68, 'sat': 26.810000000000002, 'sod': 196.0, 'sug': 0.0}, {'fat': 5.28, 'nrg': 2460.0, 'pro': 51.0, 'sat': 1.464, 'sod': 24.0, 'sug': 0.96}, {'fat': 1709.7600000000002, 'nrg': 19864.0, 'pro': 739.44, 'sat': 343.616, 'sod': 520.0, 'sug': 349.44}, {'fat': 0.0, 'nrg': 12372.0, 'pro': 12.24, 'sat': 0.0, 'sod': 168.0, 'sug': 3340.68}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 373.8523621398402, 'fat': 15.555899816829985, 'protein': 12.17715224771744, 'salt': 0.02127879983613582, 'saturates': 3.0723060116494247, 'sugars': 28.67755955379972}","['1', '12', '14', '12', '13', '12']","['cup', 'cup', 'cup', 'cup', 'cup', 'cup']","[96.96969696969697, 1872.0, 1610.0, 1896.0, 3328.0, 4068.0]"
copycat Bisquick mix,"['wheat flour, white, all-purpose, unenriched', 'leavening agents, baking soda', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'cream, whipped, cream topping, pressurized', 'shortening, vegetable, household, composite']","['in large bowl, stir together all dry ingredients.', 'with pastry blender or two knives, cut in the shortening until evenly distributed, mixture will be rough in texture.', 'put in airtight container or large Ziploc baggie,, label, store in cool, dry place.', 'use within 10-12 weeks if storing refrigerated, or within 3-6 months when storing in refrigerator', 'makes about 14 cups']","[{'fat': 12.3, 'nrg': 4550.0, 'pro': 129.1, 'sat': 1.94, 'sod': 20.0, 'sug': 3.4000000000000004}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1888.5, 'sug': 0.0}, {'fat': 0.0, 'nrg': 9.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2196.0, 'sug': 0.0}, {'fat': 4.1475, 'nrg': 178.5, 'pro': 14.385000000000002, 'sat': 2.70375, 'sod': 187.25, 'sug': 22.2075}, {'fat': 0.833125, 'nrg': 9.625, 'pro': 0.12, 'sat': 0.5186875, 'sod': 0.3125, 'sug': 0.3}, {'fat': 512.0, 'nrg': 4520.0, 'pro': 0.0, 'sat': 127.88, 'sod': 40.0, 'sug': 0.0}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 417.3722611300019, 'fat': 23.837711396851844, 'protein': 6.467674015357938, 'salt': 0.48776797576958575, 'saturates': 5.991957912040894, 'sugars': 1.1668205463102663}","['10', '1 1/2', '1 1/2', '1 3/4', '3', '2 1/2']","['cup', 'teaspoon', 'tablespoon', 'cup', 'teaspoon', 'cup']","[1250.0, 6.8999999999999995, 20.7, 427.0, 3.75, 512.0]"
Apricot And Honey Jam Recipe,"['apricots, dried, sulfured, uncooked', 'sugars, granulated', 'honey', 'lemon juice, raw']","['* Note: Soft, ripe apricots make jam with the most flavor, and they cook down and thicken faster.', 'Taste the mix before, during and after cooking to sweeten to your own liking.', 'This jam will darken in the jar over time.', 'Wash the apricots.', 'Cut them in half through the natural indentation and remove the pits.', 'Slice each half into 2 lengthwise strips.', 'There should be approximately 4 qts.', 'In a large nonaluminum bowl, gently combine the apricot slices, sugar, honey and lemon juice.', 'Allow the mix to stand at room temperature for 3 to 4 hrs, stirring several times to keep the fruit coated and to help the juices dissolve the sugar.', 'Place the fruit mix in a 6- to 8-qt shallow pan and bring to a boil over high heat.', 'With a metal spoon or possibly fine mesh skimmer, skim off any foam which collects on the surface and reduce the heat to medium.', 'Continue cooking and skimming, stirring occasionally, till the mix is thick with a few chunks left, 50 to 60 min, and the whole mass appears slightly glazed.', 'To test whether jam is ready, remove 2 Tbsp.', 'to a small saucer and place it in the freezer for 5 min.', 'Meanwhile turn off the heat under the pan.', 'When the test amount is cold, it will wrinkle slightly when slowly pushed together with your finger.', ""If it doesn't, continue cooking for another 5 min and test again."", 'When ready, the jam will be thick but will still flow from a spoon.', 'You can also test the jam by scooping some out in a metal spoon and then pouring it back into the pot.', ""When the jam begins to pour out in a single sheet rather than in several different streams, it's done."", 'Make sure you have clean jars and rims and fresh lids which have never been used (lids and rims can be purchased separate from jars).', 'Dip every jar and lid (as well as any other implements which will touch the finished jam) into a large pot of boiling water for at least 3 min.', 'Afterward, remove them to a baking sheet and keep them in a 250 degree oven till you are ready to use them.', 'When the jam is cooked, ladle it into the jars, coming within 1/4-inch of the top (a wide-mouthed canning funnel makes this easy).', 'Wipe the threads of the jar clean and place the lid on top of the jar.', 'Screw down the rim as tight as it will go.', 'Place the sealed jars in boiling water to cover for 10 min.', 'Remove them to a sideboard and let them cold.', 'You should hear a repeated ""plink-plink"" as the cooling jars form the vacuum which seals the lid.', 'When the jars are cold, test each by pushing down in the center of the lid.', 'There should be no flex in the lid.', 'If there is, return the sealed jar to the boiling water for another round.', ""Don't tighten the rims further."", 'Store jams and jellies in a cold, dark place, such as a pantry.', 'This recipe yields 9 (8-oz) jars.', 'Yield: 9 half-pints']","[{'fat': 13.8799152, 'nrg': 6558.94032, 'pro': 92.26061279999999, 'sat': 0.46266384, 'sod': 272.1552, 'sug': 1454.3973887999998}, {'fat': 0.0, 'nrg': 1536.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 402.24000000000007}, {'fat': 0.0, 'nrg': 515.5, 'pro': 0.51, 'sat': 0.0, 'sod': 7.0, 'sug': 139.195}, {'fat': 0.110625, 'nrg': 10.125, 'pro': 0.159375, 'sat': 0.018375000000000002, 'sod': 0.375, 'sug': 1.1531250000000002}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 258.10060353257273, 'fat': 0.41887819827652806, 'protein': 2.7823332980040134, 'salt': 0.02092290663299004, 'saturates': 0.01440235185487913, 'sugars': 59.789949640748716}","['6', '2', '1/2', '3']","['pound', 'cup', 'cup', 'tablespoon']","[2721.5519999999997, 403.20000000000005, 169.5, 45.75]"
Hamburger Buns (For the Bread Machine),"['water, bottled, generic', 'butter, without salt', 'sugars, granulated', 'salt, table', 'wheat flours, bread, unenriched', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', ""leavening agents, yeast, baker's, active dry""]","[""Place all ingredients in to your machine's fully assembled pan."", 'Select the ""dough"" or ""manual"" cycle and press start.', '10 minutes after your machine has started kneading the dough open the lid and check the coonsistency of the dough.', 'The dough should be tacky to the touch like the sticky part of a Post-it-note.', 'If the bread is too dry add 1 tablespoons of water at a time allowing a minute or two of kneading then check it again.', 'If needed add another tsp of liquid.', 'Repeat this until the dough reaches the proper consistency.', 'If the dough is too wet apply the above steps but using flour instead of liquid.', 'After the machine has beeped to indicate the dough is done, remove the dough and divide dough into 9 equal pieces.', 'Form each piece into smooth ball.', 'Place on large greased baking sheet.', 'Flatten balls into 4 inch rounds, cover and let rise in warm, draft free place until doubled in size 20 to 30 minutes.', 'Lightly beat egg white and 1 tblsp.', 'water.', 'Brush on buns.', 'Sprinkle with sesame seedl Bake at 375 for 12 to 15 minutes or until done.', 'Makes up to 9 buns.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 8.0, 'sug': 0.0}, {'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 0.0, 'nrg': 96.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 25.140000000000004}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 4650.0, 'sug': 0.0}, {'fat': 6.8100000000000005, 'nrg': 1485.0, 'pro': 49.230000000000004, 'sat': 1.002, 'sod': 9.0, 'sug': 1.26}, {'fat': 0.444375, 'nrg': 19.125, 'pro': 1.5412500000000002, 'sat': 0.2896875, 'sod': 20.0625, 'sug': 2.379375}, {'fat': 0.45, 'nrg': 19.5, 'pro': 2.43, 'sat': 0.060000000000000005, 'sod': 3.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'red', 'saturates': 'orange', 'sugars': 'green'}","{'energy': 238.3356204665752, 'fat': 4.018084689276613, 'protein': 6.9844148206234085, 'salt': 1.533706626151735, 'saturates': 2.0505374763118343, 'sugars': 3.763886166111221}","['1', '2', '2', '2', '3', '3', '1 1/2']","['cup', 'tablespoon', 'tablespoon', 'teaspoon', 'cup', 'tablespoon', 'teaspoon']","[236.8, 28.4, 25.200000000000003, 12.0, 411.0, 45.75, 6.0]"
Quick Naan (Bread Machine),"['water, bottled, generic', 'salt, table', 'honey', 'oil, olive, salad or cooking', 'yogurt, greek, plain, nonfat', 'wheat flour, white, all-purpose, unenriched', ""leavening agents, yeast, baker's, active dry""]","['If the yogurt is cold, heat it for 15 seconds in the microwave.', ""Add ingredients to your bread machine according to the manufacturer's directions."", 'After 5 minutes, check your dough (see NOTE).', 'After another 5 minutes (10 minutes total in the machine) take the dough out and divide into 8 pieces.', 'Turn each piece in flour, cover, and allow to rest on a tray for 20 minutes.', 'Meanwhile, heat your oven to 500F.', 'If you have a pizza stone, allow it to heat in the oven, otherwise, put heat-resistent metal cooling racks in the oven.', 'Baking sheets do not work very well.', 'With your fingers, flatten each piece of dough into a tear-drop shape, 1/2 inch thick.', 'Moisten hands, then turn naan briefly in your hands to moisten it, and place it on the stone/rack; bake for about 4 minutes.', 'Brown tops using the broiler.', 'Wrap naan in a towel while you make the rest.', 'NOTE: Dough should be somewhat sticky, and you might get a small amount stuck to your finger.', ""It shouldn't stick to the pan at all."", ""If it isn't sticky enough, add 1 T water."", 'If it sticks to the pan, add 1 T flour, till you reach the correct consistency.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 8.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2906.25, 'sug': 0.0}, {'fat': 0.0, 'nrg': 32.21875, 'pro': 0.031875, 'sat': 0.0, 'sod': 0.4375, 'sug': 8.6996875}, {'fat': 33.75, 'nrg': 297.5, 'pro': 0.0, 'sat': 4.66, 'sod': 0.0, 'sug': 0.0}, {'fat': 12.4215, 'nrg': 1879.1499999999999, 'pro': 324.5515, 'sat': 3.7264500000000003, 'sod': 1146.6, 'sug': 103.19400000000002}, {'fat': 4.92, 'nrg': 1820.0, 'pro': 51.64, 'sat': 0.776, 'sod': 8.0, 'sug': 1.36}, {'fat': 0.45, 'nrg': 19.5, 'pro': 2.43, 'sat': 0.060000000000000005, 'sod': 3.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 101.72691337007238, 'fat': 1.2951284898302768, 'protein': 9.51475556072073, 'salt': 0.25581985196539264, 'saturates': 0.2317405923582984, 'sugars': 2.845824767606397}","['1', '1 1/4', '1 1/2', '2 1/2', '13', '4', '1 1/2']","['cup', 'teaspoon', 'teaspoon', 'tablespoon', 'cup', 'cup', 'teaspoon']","[236.8, 7.499999999999999, 10.59375, 33.75, 3185.0, 500.0, 6.0]"
Hawaiian Chicken Salad,"['chicken, broiler or fryers, breast, skinless, boneless, meat only, raw', 'celery, raw', 'grapes, red or green (european type, such as thompson seedless), raw', 'pineapple, raw, all varieties', 'nuts, almonds', 'salad dressing, mayonnaise, regular']","['boil chicken till done.', 'cut into bite size pieces.', 'Mix with other ingredients.', 'chill and serve.']","[{'fat': 7.336, 'nrg': 336.0, 'pro': 63.0, 'sat': 1.5763999999999998, 'sod': 126.0, 'sug': 0.0}, {'fat': 0.34, 'nrg': 32.0, 'pro': 1.4, 'sat': 0.084, 'sod': 162.0, 'sug': 2.7}, {'fat': 0.48, 'nrg': 208.0, 'pro': 2.18, 'sat': 0.164, 'sod': 6.0, 'sug': 46.74}, {'fat': 0.4, 'nrg': 164.0, 'pro': 1.78, 'sat': 0.03, 'sod': 4.0, 'sug': 32.5}, {'fat': 71.4, 'nrg': 828.0, 'pro': 30.24, 'sat': 5.437, 'sod': 1.0, 'sug': 6.22}, {'fat': 247.92000000000002, 'nrg': 2256.0, 'pro': 3.12, 'sat': 38.76, 'sod': 2112.0, 'sug': 1.92}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'orange'}","{'energy': 240.77572094194687, 'fat': 20.64450321118247, 'protein': 6.404734920035262, 'salt': 0.37951769298577004, 'saturates': 2.8995970280821055, 'sugars': 5.671829744364689}","['2', '2', '2', '2', '1', '1 1/2']","['cup', 'cup', 'cup', 'cup', 'cup', 'cup']","[280.0, 202.0, 302.0, 330.0, 143.0, 331.20000000000005]"
Traditional White/Wheat Bread,"[""leavening agents, yeast, baker's, active dry"", 'sugars, granulated', 'water, bottled, generic', 'butter, without salt', 'salt, table', 'wheat flour, white, all-purpose, unenriched', 'wheat flour, white, all-purpose, unenriched']","['In a small bowl, dissolve yeast and sugar in warm water.', 'Let sit for 5-10 minutes until yeast mixture is bubbly.', 'In a large bowl combine butter, salt, and 1c.', 'whole wheat flour.', 'Add the yeasty mixture to the whole wheat flour mixture.', 'Mix well.', 'Stir in the white flour 1/2 cup at a time, mixing well after each addition.', 'When the dough has pulled together, turn it out onto a lightly floured surface and knead until smooth and elastic, about 8 minutes.', 'Lightly oil a large bowl, place the dough in the bowl and turn to coat with oil.', 'Cover with a damp cloth and let rise in a warm place until doubled in volume, about 1 hour.', 'Deflate the dough and turn it out onto a lightly floured surface.', 'Form into a loaf and place into a lightly greased 9x5 inch loaf pan.', 'Cover the loaf with a damp cloth and let rise until doubled in volume, about 40 minutes.', 'Preheat oven to 375 degrees.', 'Bake at 375 degrees for about 30 minutes or until the top is golden brown and the bottom of the loaf sounds hollow when tapped.']","[{'fat': 30.2035573, 'nrg': 1289.9022499999999, 'pro': 160.50352919999997, 'sat': 3.972898929999999, 'sod': 202.41543, 'sug': 0.0}, {'fat': 0.0, 'nrg': 96.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 25.140000000000004}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 10.0, 'sug': 0.0}, {'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3487.5, 'sug': 0.0}, {'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}, {'fat': 2.7675, 'nrg': 1023.75, 'pro': 29.0475, 'sat': 0.4365, 'sod': 4.5, 'sug': 0.765}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'orange', 'sugars': 'green'}","{'energy': 264.14209080665864, 'fat': 4.927170406880007, 'protein': 17.448009516734768, 'salt': 0.7984587447481931, 'saturates': 1.63042935743964, 'sugars': 2.260827050388942}","['14', '2', '1 1/4', '2', '1 1/2', '1', '2 1/4']","['ounce', 'tablespoon', 'cup', 'tablespoon', 'teaspoon', 'cup', 'cup']","[396.893, 25.200000000000003, 296.0, 28.4, 9.0, 125.0, 281.25]"
