Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Pumpkin Seed Nib Brittle,"['chocolate, dark, 70-85% cacao solids', 'seeds, pumpkin and squash seeds, whole, roasted, without salt', 'sugars, granulated', 'water, bottled, generic', 'cream, whipped, cream topping, pressurized', 'spices, pepper, red or cayenne']","['Coarsely chop the nibs and strain through a small strainer.', 'Removing the dustier pieces will make a clearer brittle.', 'Toast the pumpkin seeds in a small skillet over medium heat, shaking often, until they begin to pop, 2 to 3 minutes.', 'Remove the seeds from the skillet, and set aside.', 'Line a baking sheet with a Silpat or brush it with butter.', 'In a medium saucepan, combine the sugar, water, and cream of tartar and bring to a simmer over medium heat, stirring until the sugar dissolves.', 'Lower the heat to medium low, cover, and let simmer for 2 to 3 minutes.', 'Remove the pan lid and brush any sugar crystals from the sides of the pan with a wet pastry brush.', 'Continue simmering for 3 to 5 minutes, or until the syrup begins to color.', 'Watch closely, because the caramel can quickly burn.', 'Test the color of the caramel by drizzling a few drops on a white plate.', 'When the color is medium to dark amber, remove the pan from the heat and stir in the nibs, pumpkin seeds, and cayenne, if using.', 'Working quickly, pour the mixture onto the prepared pan and spread as thin as possible with a heatproof spatula or wooden spoon.', 'Allow the brittle to cool completely, then break into small pieces.', 'Store in an airtight container for up to 4 days.']","[{'fat': 14.0679, 'nrg': 197.34, 'pro': 2.5707, 'sat': 8.08137, 'sod': 6.6000000000000005, 'sug': 7.916699999999999}, {'fat': 3.105, 'nrg': 71.25, 'pro': 2.9675, 'sat': 0.58725, 'sod': 3.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 384.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 100.56000000000002}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2.0, 'sug': 0.0}, {'fat': 0.03471354166666667, 'nrg': 0.40104166666666663, 'pro': 0.004999999999999999, 'sat': 0.021611979166666663, 'sod': 0.013020833333333332, 'sug': 0.012499999999999999}, {'fat': 0.019344, 'nrg': 0.3744, 'pro': 0.013728, 'sat': 0.0036815999999999997, 'sod': 0.0624, 'sug': 0.011856}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 312.21384160395735, 'fat': 8.23198511924971, 'protein': 2.6554049659726733, 'salt': 0.013947891020296711, 'saturates': 4.154428722462559, 'sugars': 51.84775525536396}","['1/4', '1/4', '1/2', '1/4', '1/8', '1']","['cup', 'cup', 'cup', 'cup', 'teaspoon', 'pinch']","[33.0, 16.0, 100.80000000000001, 59.2, 0.15625, 0.11232]"
Cream Cheese Crust,"['cheese, parmesan, hard', 'butter, without salt', 'wheat flour, white, all-purpose, unenriched']","['Mix the cream cheese and butter together with an electric mixer on low speed until thoroughly combined.', 'Add the flour a little at a time and continue mixing until thoroughly combined.', 'The dough will be very crumbly.', 'Press the dough together and smooth it over with your hands.', 'Shape the dough into a round disk and roll it out between 2 sheets of waxed paper to a thickness of 1/8 inch.', 'Mend any cracks as you go along.', 'If you have time, freeze the crust for 10 to 15 minutes before placing it in a pie plate for parbaking.', 'If you dont have time to freeze, its okay, but you still need to parbake this crust.', 'Preheat the oven to 350F.', 'Lift off the top sheet of waxed paper and use the bottom sheet to flip the dough into the pie plate.', 'Remove the second sheet of waxed paper and prick the center of the crust with a fork.', 'To parbake the crust, remove it from the oven after 10 to 20 minutes, when you first see a golden hue to the crust.']","[{'fat': 19.201866479171752, 'nrg': 288.7498718672444, 'pro': 26.564988211786485, 'sat': 12.199682086391075, 'sod': 1025.0620451287175, 'sug': 0.5774997437344888}, {'fat': 92.16, 'nrg': 816.0, 'pro': 0.96, 'sat': 57.352, 'sod': 16.0, 'sug': 0.08}, {'fat': 1.845, 'nrg': 682.5, 'pro': 19.365000000000002, 'sat': 0.29100000000000004, 'sod': 3.0, 'sug': 0.51}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 476.0248110673601, 'fat': 30.15206663351125, 'protein': 12.488907192449012, 'salt': 0.6952013895736848, 'saturates': 18.602239154101646, 'sugars': 0.3109575519799968}","['1/2', '1/2', '1 1/2']","['cup', 'cup', 'cup']","[74.35309200581543, 113.6, 187.5]"
Cinnamon-Orange Butter,"['butter, without salt', 'orange juice, raw', 'orange juice, raw', 'sugars, brown', 'spices, cinnamon, ground']","['Combine everything in a blender or mixer.', 'Process until smooth.', 'Store refrigerated for upto 1 week or frozen for upto 2 months.', 'Serve on warm bread toast slices for a quick snack or brunch.']","[{'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 0.010416666666666666, 'nrg': 2.333333333333333, 'pro': 0.03625, 'sat': 0.0012499999999999998, 'sod': 0.041666666666666664, 'sug': 0.4339583333333333}, {'fat': 0.03125, 'nrg': 7.0, 'pro': 0.10875, 'sat': 0.00375, 'sod': 0.125, 'sug': 1.301875}, {'fat': 0.0, 'nrg': 66.0, 'pro': 0.0, 'sat': 0.0, 'sod': 6.0, 'sug': 17.46}, {'fat': 0.36, 'nrg': 72.0, 'pro': 1.2000000000000002, 'sat': 0.108, 'sod': 0.0, 'sug': 0.72}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 705.63131794774, 'fat': 79.11411644096894, 'protein': 0.8720555979401109, 'salt': 0.03488281995041008, 'saturates': 49.22853089834066, 'sugars': 0.7808923803166128}","['12', '1', '1', '2', '12']","['cup', 'teaspoon', 'tablespoon', 'tablespoon', 'teaspoon']","[2726.3999999999996, 5.166666666666666, 15.5, 18.0, 31.200000000000003]"
Savory Kale Oatmeal Cups,"['oats', 'wheat flour, white, all-purpose, unenriched', 'kale, raw', 'tofu, raw, regular, prepared with calcium sulfate', 'salt, table', 'sauce, hot chile, sriracha']","['Preheat oven to 425 degrees F and prepare a muffin tray by greasing it.', 'Combine all ingredients in a food processor and process until smooth.', 'With an ice cream scoop, spoon batter into prepared muffin tray.', 'Bake in middle rack for 1517 minutes or until inserted tester comes out clean.', 'Take tray out of oven and serve warm with ketchup.']","[{'fat': 21.52, 'nrg': 1214.0, 'pro': 52.7, 'sat': 3.798, 'sod': 6.0, 'sug': 0.0}, {'fat': 1.23, 'nrg': 455.0, 'pro': 12.91, 'sat': 0.194, 'sod': 2.0, 'sug': 0.34}, {'fat': 0.3, 'nrg': 16.0, 'pro': 1.36, 'sat': 0.03, 'sod': 12.0, 'sug': 0.72}, {'fat': 11.86, 'nrg': 188.0, 'pro': 20.04, 'sat': 1.714, 'sod': 18.0, 'sug': 1.54}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.18, 'nrg': 18.0, 'pro': 0.39, 'sat': 0.0, 'sod': 414.0, 'sug': 2.94}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'green', 'sugars': 'green'}","{'energy': 254.68013468013467, 'fat': 4.725925925925925, 'protein': 11.77104377104377, 'salt': 0.935016835016835, 'saturates': 0.7725252525252526, 'sugars': 0.7461279461279461}","['2', '1', '2', '1', '1', '1']","['cup', 'cup', 'cup', 'cup', 'teaspoon', 'tablespoon']","[312.0, 125.0, 32.0, 248.0, 6.0, 19.5]"
Cranberry-Pumpkin Seed Energy Bars,"['nuts, pecans', 'oats', 'seeds, pumpkin and squash seeds, whole, roasted, without salt', 'seeds, flaxseed', 'sugars, brown', 'honey', 'butter, without salt', 'salt, table', 'vanilla extract', 'cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt', 'cranberries, dried, sweetened']","['Preheat the oven to 350 and line a baking sheet with parchment paper.', 'Spread the pecans, oats, pumpkin seeds and flaxseeds on the sheet and bake until fragrant, 8 minutes.', 'Transfer the mixture to a large bowl.', 'In a saucepan, bring the sugar, honey, butter and salt to a boil over moderate heat.', 'Simmer until the sugar is dissolved and a light brown caramel forms, 5 minutes.', 'Remove from the heat and stir in the vanilla.', 'Drizzle the caramel all over the nut-and-oat mixture.', 'Stir in the puffed rice and cranberries until evenly coated.', 'Line an 8-inch square baking dish with parchment paper, extending the paper over the side.', 'Scrape the cereal mixture into the dish in an even layer.', 'Cover the mixture with a second sheet of parchment and press down to compress it.', 'Let stand until firm, about 2 hours.', 'Discard the top piece of parchment.', 'Using the overhanging paper, lift out the cereal square and transfer it to a work surface.', 'Cut into 12 bars and serve.']","[{'fat': 78.45, 'nrg': 753.0, 'pro': 10.0, 'sat': 6.736, 'sod': 0.0, 'sug': 4.33}, {'fat': 10.76, 'nrg': 607.0, 'pro': 26.35, 'sat': 1.899, 'sod': 3.0, 'sug': 0.0}, {'fat': 4.14, 'nrg': 95.0, 'pro': 3.956666666666666, 'sat': 0.783, 'sod': 4.0, 'sug': 0.0}, {'fat': 17.36, 'nrg': 220.0, 'pro': 7.52, 'sat': 1.508, 'sod': 12.0, 'sug': 0.64}, {'fat': 0.0, 'nrg': 352.0, 'pro': 0.0, 'sat': 0.0, 'sod': 32.0, 'sug': 93.12}, {'fat': 0.0, 'nrg': 515.5, 'pro': 0.51, 'sat': 0.0, 'sod': 7.0, 'sug': 139.195}, {'fat': 46.08, 'nrg': 408.0, 'pro': 0.48, 'sat': 28.676, 'sod': 8.0, 'sug': 0.04}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1162.5, 'sug': 0.0}, {'fat': 0.0, 'nrg': 24.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 1.06}, {'fat': 7.12, 'nrg': 332.0, 'pro': 11.88, 'sat': 1.45, 'sod': 18.0, 'sug': 1.26}, {'fat': 0.88, 'nrg': 246.0, 'pro': 0.14, 'sat': 0.07, 'sod': 4.0, 'sug': 58.04}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 293.78118367009404, 'fat': 13.627642859111837, 'protein': 5.031011384623868, 'salt': 0.258531576480966, 'saturates': 3.400667089340354, 'sugars': 24.61766408468176}","['1', '1', '1/3', '1/4', '2/3', '1/2', '4', '1/2', '2', '2', '1/2']","['cup', 'cup', 'cup', 'cup', 'cup', 'cup', 'tablespoon', 'teaspoon', 'teaspoon', 'cup', 'cup']","[109.0, 156.0, 21.333333333333332, 41.2, 96.0, 169.5, 56.8, 3.0, 8.4, 468.0, 80.0]"
Cheesy and Peppery Walnut Bread,"['wheat flours, bread, unenriched', 'honey', 'salt, table', 'spices, pepper, black', 'butter, without salt', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'water, bottled, generic', ""leavening agents, yeast, baker's, active dry"", 'cheese, gruyere', 'nuts, walnuts, english']","['Grease two 9-by-5-by-3-inch loaf pans with butter.', 'In large bowl, sift together flour, sugar, salt and black pepper.', 'Set aside.', 'Add butter into hot milk, stirring until melts.', 'Cool milk to room temperature.', 'After milk has cooled, pour water into bowl of stand mixer and whisk in yeast.', 'Wait 1 minute, then whisk again to make sure yeast is completely dissolved.', 'Pour in cooled milk and butter mixture, whisk until well blended.', 'With large rubber spatula, mix in about half of flour mixture.', 'Stir in rest of flour in about 4 additions to form rough dough without any dry spot.', 'Beat on medium speed until dough is smoother but not completely smooth, 1 to 3 minutes.', 'Stop mixer and let dough rest for 10 minutes.', 'Beat cheese and nuts into dough mixture on medium speed until it is smoother and more elastic, 2 to 3l minutes.', 'Scrape dough into lightly oiled large bowl, and turn dough over in order to oil the top.', 'Gently press oiled plastic wrap against surface of the dough.', ""Set dough in warm and draft-free place until it's doubled in volume, 50 to 60 minutes at room temperature."", 'Transfer dough onto lightly floured cutting board or working surface.', 'Punch dough down, then place it aside to rise again like same rising process earlier.', 'After dough has doubled for the second time, 20 to 30 minutes, use small flexible scraper to invert it onto lightly floured work surface.', 'Divide dough in half.', 'Without punching dough too much, pull and stretch each piece into rough 8- to 9-inch square.', 'Starting at far end of dough, tightly roll it toward you jelly-roll style, pinching edge in place when you get to the end.', 'Arrange loaves in prepared pans, seam-side down, evenly pressing it into place so that top of each loaf is level.', 'Cover with oiled plastic wrap and set aside to rise until doubled in size, another 50 to 60 minutes.', 'When risen, dough should be at least 1 inch above rims of pans.', 'When loaves are almost completely risen, set rack in middle level of oven and preheat to 400F (200C).', 'After loaves are completely risen, uncover and place them on rack in oven, short side inward and equidistant from each other and the sides of the oven.', 'Bake until bread is well risen, deep golden and firm, with an internal temperature of more than 200 degrees, 40 to 50 minutes.', 'Unmold each loaf to wire rack and let cool completely.', 'If you prefer soft crust, have tablespoon of melted butter ready when you unmold the bread and brush surfaces of each loaf.', 'When bread is cool, slice bread and serve.', 'Place leftovers into zip-lock bag and store in the freezer.']","[{'fat': 14.755, 'nrg': 3217.5, 'pro': 106.665, 'sat': 2.1710000000000003, 'sod': 19.5, 'sug': 2.73}, {'fat': 0.0, 'nrg': 96.65625, 'pro': 0.095625, 'sat': 0.0, 'sod': 1.3125, 'sug': 26.0990625}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 6975.0, 'sug': 0.0}, {'fat': 0.14875000000000002, 'nrg': 12.75, 'pro': 0.51, 'sat': 0.068, 'sod': 0.0, 'sug': 0.02125}, {'fat': 46.08, 'nrg': 408.0, 'pro': 0.48, 'sat': 28.676, 'sod': 8.0, 'sug': 0.04}, {'fat': 3.555, 'nrg': 153.0, 'pro': 12.330000000000002, 'sat': 2.3175, 'sod': 160.5, 'sug': 19.035}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 8.0, 'sug': 0.0}, {'fat': 0.825, 'nrg': 35.75, 'pro': 4.455000000000001, 'sat': 0.11, 'sod': 5.5, 'sug': 0.0}, {'fat': 157.5491488375652, 'nrg': 2014.0303562740296, 'pro': 145.2050918152405, 'sat': 92.1581309798294, 'sod': 3475.826582601954, 'sug': 1.6242180292532498}, {'fat': 171.67499999999998, 'nrg': 1721.25, 'pro': 40.095, 'sat': 16.12575, 'sod': 4.5, 'sug': 6.8625}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'red', 'sugars': 'green'}","{'energy': 323.66935213038084, 'fat': 16.675423252703368, 'protein': 13.093766260748307, 'salt': 1.126041756552515, 'saturates': 5.985180623999508, 'sugars': 2.3839922318726887}","['6 1/2', '1 1/2', '1', '2 1/8', '4', '1 1/2', '1', '2 3/4', '2 1/4', '2 1/4']","['cup', 'tablespoon', 'tablespoon', 'teaspoon', 'tablespoon', 'cup', 'cup', 'teaspoon', 'cup', 'cup']","[890.5, 31.78125, 18.0, 4.887499999999999, 56.8, 366.0, 236.8, 11.0, 487.2654087759749, 263.25]"
Peanut Butter Snow Balls,"['peanut butter, smooth style, without salt', 'butter, without salt', 'sugars, powdered', 'candies, white chocolate']","['In a bowl stir together peanut butter and butter.', 'Gradually add powdered sugar, stirring until well combined.', 'Shape mixture into 1 inch balls and place on waxed paper.', 'Let stand 20 minutes or until dry.', 'In a saucepan cook and stir candy coating over low heat until melted and smooth.', 'Cool slightly.', 'Dip balls, one at a time into coating.', 'Allow excess coating to drip off.', 'Place balls on waxed paper; let stand until firm.', 'Store tightly covered in refrigerator.']","[{'fat': 1578.2400000000002, 'nrg': 18336.0, 'pro': 682.5600000000001, 'sat': 317.18399999999997, 'sod': 480.0, 'sug': 322.56}, {'fat': 34.56, 'nrg': 306.0, 'pro': 0.36, 'sat': 21.506999999999998, 'sod': 6.0, 'sug': 0.03}, {'fat': 0.0, 'nrg': 467.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2.0, 'sug': 117.37}, {'fat': 72.7788364, 'nrg': 1222.4304399999999, 'pro': 13.3129252, 'sat': 44.02563952, 'sod': 204.1164, 'sug': 133.80964}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 587.3766087439866, 'fat': 48.69650384989178, 'protein': 20.11422342892868, 'salt': 0.049988241738304434, 'saturates': 11.056713520209764, 'sugars': 16.576249582538374}","['12', '3', '1', '8']","['cup', 'tablespoon', 'cup', 'ounce']","[3072.0, 42.599999999999994, 120.0, 226.796]"
Bread,"['water, bottled, generic', ""leavening agents, yeast, baker's, active dry"", 'salt, table', 'sugars, granulated', 'shortening, vegetable, household, composite', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'wheat flour, white, all-purpose, unenriched']","['In large bowl, add the warm water.', 'Slowly stir in dry yeast.', 'Continue to stir until yeast is dissolved.', 'Add salt, sugar, shortening, and milk to bowl.', 'Stir.', 'Mix in the first 2 cups of flour.', 'If needed, begin adding more flour, one tablespoon at a time, until the dough chases the spoon around the bowl.', 'You do not need to use up all the flour called for in this recipe, or you may need more flour than called for.', 'The amounts vary depending on many factors, including weather, which is why most bread recipes only give an approximate amount of flour needed.', 'Turn dough out onto floured board and knead, adding small spoonfuls of flour as needed, until the dough is soft and smooth, not sticky to the touch.', 'Put dough in buttered bowl, turn dough over so that the top of dough is greased.', 'Cover and let rise in warm spot for 1 hour.', 'Punch down dough.', 'Turn out onto floured board and knead.', 'Preheat oven at 375 degrees F.', 'Form dough into loaf and set in buttered bread pan.', 'Cover and let rise for about 30 minutes.', 'Score dough by cutting three slashes across the top with a sharp knife.', 'Put in oven and bake for about 45 minutes or until golden brown.', 'Turn out bread and let cool on a rack or clean dishtowel.']","[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 272.0, 'sug': 0.0}, {'fat': 30.2035573, 'nrg': 1289.9022499999999, 'pro': 160.50352919999997, 'sat': 3.972898929999999, 'sod': 202.41543, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 72.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 18.855}, {'fat': 12.8, 'nrg': 113.0, 'pro': 0.0, 'sat': 3.197, 'sod': 1.0, 'sug': 0.0}, {'fat': 28.44, 'nrg': 1224.0, 'pro': 98.64000000000001, 'sat': 18.54, 'sod': 1284.0, 'sug': 152.28}, {'fat': 3.69, 'nrg': 1365.0, 'pro': 38.730000000000004, 'sat': 0.5820000000000001, 'sod': 6.0, 'sug': 1.02}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 34.47258977233717, 'fat': 0.6373303636767563, 'protein': 2.5267517141067795, 'salt': 0.08674372834436911, 'saturates': 0.2230245193888806, 'sugars': 1.460327617933405}","['34', '14', '1', '1 1/2', '1', '12', '3']","['cup', 'ounce', 'teaspoon', 'tablespoon', 'tablespoon', 'cup', 'cup']","[8051.200000000001, 396.893, 6.0, 18.900000000000002, 12.8, 2928.0, 375.0]"
Chicken Fajitas,"['oil, olive, salad or cooking', 'water, bottled, generic', 'lime juice, raw', 'spices, garlic powder', 'spices, chili powder', 'spices, cumin seed', 'spices, pepper, black', 'sauce, worcestershire', 'chicken, broiler or fryers, breast, skinless, boneless, meat only, raw']","['Mix first seven ingredients and pour into ziplock bag with chicken breasts.', 'Marinade for 1/2 to a few hours but chicken is overpowered by the lime juice if left too long.', 'Grill each breast until no longer pink in the middle--about 6 minutes on each side for the George Foreman.', 'Remove from grill and wrap in aluminum foil.', 'Let rest for ten minutes before slicing.', 'Serve with tortillas, sauteed onions and peppers.']","[{'fat': 27.0, 'nrg': 238.0, 'pro': 0.0, 'sat': 3.728, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 112.0, 'sug': 0.0}, {'fat': 2.04, 'nrg': 720.0, 'pro': 12.24, 'sat': 0.22799999999999998, 'sod': 60.0, 'sug': 49.08}, {'fat': 0.060000000000000005, 'nrg': 30.0, 'pro': 1.53, 'sat': 0.024, 'sod': 6.0, 'sug': 0.24000000000000002}, {'fat': 2.3400000000000003, 'nrg': 48.0, 'pro': 2.16, 'sat': 0.396, 'sod': 462.0, 'sug': 1.1400000000000001}, {'fat': 1.41, 'nrg': 24.0, 'pro': 1.11, 'sat': 0.096, 'sod': 12.0, 'sug': 0.15000000000000002}, {'fat': 0.14, 'nrg': 12.0, 'pro': 0.4799999999999999, 'sat': 0.064, 'sod': 0.0, 'sug': 0.02}, {'fat': 0.0, 'nrg': 26.0, 'pro': 0.0, 'sat': 0.0, 'sod': 334.0, 'sug': 3.42}, {'fat': 23.7682208, 'nrg': 1088.6208, 'pro': 204.1164, 'sat': 5.107445919999999, 'sod': 408.2328, 'sug': 0.0}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'green'}","{'energy': 30.269742284653024, 'fat': 0.785713149784102, 'protein': 3.0681482170563235, 'salt': 0.04825147042048876, 'saturates': 0.13349576786902817, 'sugars': 0.7482228150786345}","['2', '14', '12', '1', '2', '1', '2', '2', '2']","['tablespoon', 'cup', 'cup', 'tablespoon', 'tablespoon', 'tablespoon', 'teaspoon', 'tablespoon', 'pound']","[27.0, 3315.2000000000003, 2904.0, 9.3, 16.200000000000003, 6.300000000000001, 4.6, 34.0, 907.184]"
Goodbye Unwanted Tan !,"['yogurt, greek, plain, nonfat', 'honey']","['I came across this very interesting recipe a while back in the Weekend magazine.', 'A lady wrote that she had a beautiful fairly good wheatish complexion.', 'However, after she delivered her first child, she used to have coconut oil massages and as a result she acquired a tan.', 'She wanted to get rid of this tan.', 'For this, Rima Soni has suggested her the following treatment: Massage the tanned skin with a mixture of yogurt or milk and honey.', 'Leave it on for an hour.', 'Rinse.', 'This cleans and moisturises the skin as well as lightens it.', 'This must be done daily and soon the difference will be visible!']","[{'fat': 0.238875, 'nrg': 36.137499999999996, 'pro': 6.241375, 'sat': 0.0716625, 'sod': 22.05, 'sug': 1.9845000000000004}, {'fat': 0.0, 'nrg': 257.75, 'pro': 0.255, 'sat': 0.0, 'sod': 3.5, 'sug': 69.5975}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 201.29280821917806, 'fat': 0.16361301369863013, 'protein': 4.449571917808219, 'salt': 0.04375, 'saturates': 0.049083904109589044, 'sugars': 49.028767123287665}","['12', '12']","['teaspoon', 'teaspoon']","[61.25, 84.75]"
