Name,Ingredients,Instructions,nutr_per_ingredient,fsa_lights_per100g,nutr_values_per100g,quantity,unit,weight_per_ingr
Brussels Sprouts with Cranberries,"['brussels sprouts, raw', 'cranberries, dried, sweetened', 'oil, olive, salad or cooking']","['Cook Brussels sprouts in large saucepan of boiling water 10 to 12 min.', 'or until tender, adding cranberries to the cooking water for the last minute.', 'Drain Brussels sprouts mixture; return to pan.', 'Add dressing; toss to evenly coat.']","[{'fat': 1.360776, 'nrg': 195.04456, 'pro': 15.331409599999999, 'sat': 0.28122704, 'sod': 113.398, 'sug': 9.979024}, {'fat': 0.44, 'nrg': 123.0, 'pro': 0.07, 'sat': 0.035, 'sod': 2.0, 'sug': 29.02}, {'fat': 40.5, 'nrg': 357.0, 'pro': 0.0, 'sat': 5.5920000000000005, 'sod': 0.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 126.39106371186988, 'fat': 7.920129116332018, 'protein': 2.8836622903919173, 'salt': 0.05401597477588132, 'saturates': 1.106218973510182, 'sugars': 7.301930004568501}","['1', '1/4', '3']","['pound', 'cup', 'tablespoon']","[453.592, 40.0, 40.5]"
Carrot-Ginger Wheat Bread,"['carrots, raw', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'applesauce, canned, unsweetened, without added ascorbic acid (includes usda commodity)', 'wheat flour, white, all-purpose, unenriched', 'wheat flours, bread, unenriched', 'seeds, sesame seeds, whole, dried', 'sugars, brown', 'spices, ginger, ground', 'salt, table', ""leavening agents, yeast, baker's, active dry""]","['Put ingredients into bread machine and press ""Start"".']","[{'fat': 0.31, 'nrg': 52.0, 'pro': 1.19, 'sat': 0.047, 'sod': 88.0, 'sug': 6.07}, {'fat': 2.37, 'nrg': 102.0, 'pro': 8.22, 'sat': 1.545, 'sod': 107.0, 'sug': 12.69}, {'fat': 0.03, 'nrg': 12.75, 'pro': 0.05125, 'sat': 0.0025, 'sod': 0.625, 'sug': 2.86375}, {'fat': 2.46, 'nrg': 910.0, 'pro': 25.82, 'sat': 0.388, 'sod': 4.0, 'sug': 0.68}, {'fat': 2.27, 'nrg': 495.0, 'pro': 16.41, 'sat': 0.334, 'sod': 3.0, 'sug': 0.42}, {'fat': 13.41, 'nrg': 154.6875, 'pro': 4.786875, 'sat': 1.8783750000000001, 'sod': 3.0, 'sug': 0.080625}, {'fat': 0.0, 'nrg': 33.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3.0, 'sug': 8.73}, {'fat': 0.04, 'nrg': 3.0, 'pro': 0.08, 'sat': 0.0235, 'sod': 0.0, 'sug': 0.029999999999999995}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1743.75, 'sug': 0.0}, {'fat': 0.3, 'nrg': 13.0, 'pro': 1.62, 'sat': 0.04, 'sod': 2.0, 'sug': 0.0}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'green'}","{'energy': 212.6527128997485, 'fat': 2.538028506407953, 'protein': 6.9682746436699, 'salt': 0.5852123008743562, 'saturates': 0.5100461133069829, 'sugars': 3.780617439214277}","['1', '1', '2', '2', '1', '3', '1', '1/2', '3/4', '1']","['cup', 'cup', 'tablespoon', 'cup', 'cup', 'tablespoon', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon']","[128.0, 244.0, 30.5, 250.0, 137.0, 27.0, 9.0, 0.9, 4.5, 4.0]"
Brown Bear Recipe,"['chocolate, dark, 70-85% cacao solids', 'cream, whipped, cream topping, pressurized']",['Ice // rocks or possibly up'],"[{'fat': 12.08539185, 'nrg': 169.53001, 'pro': 2.20842605, 'sat': 6.9425090549999995, 'sod': 5.6699, 'sug': 6.801045049999999}, {'fat': 6.299258899999999, 'nrg': 72.85821499999999, 'pro': 0.907184, 'sat': 3.9210193449999995, 'sod': 2.26796, 'sug': 2.26796}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'red'}","{'energy': 427.49999999999994, 'fat': 32.425, 'protein': 5.495, 'salt': 0.035, 'saturates': 19.16, 'sugars': 15.995000000000001}","['1', '1']","['ounce', 'ounce']","[28.3495, 28.3495]"
Ginger-Pear Butter,"['pears, raw', 'sugars, brown', 'water, bottled, generic', 'salt, table', 'spices, ginger, ground', 'spices, ginger, ground']","['Add the first 4 ingredients to the slow cooker; stir to combine.', 'Cover and cook on LOW for 8 hours.', 'Remove the lid and stir in the fresh and ground ginger.', 'Increase temperature setting to HIGH; cook, uncovered, 1-2 hours, to thicken and blend, stirring occasionally.', 'Let cool completely, then transfer to glass jars or other containers with tight fitting lids; store in the refrigerator where they will keep for several weeks.']","[{'fat': 1.9050864, 'nrg': 775.6423199999998, 'pro': 4.898793599999999, 'sat': 0.2993707199999999, 'sod': 13.607759999999999, 'sug': 132.67566}, {'fat': 0.0, 'nrg': 17952.0, 'pro': 0.0, 'sat': 0.0, 'sod': 1632.0, 'sug': 4749.12}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 272.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 145.08, 'sug': 0.0}, {'fat': 0.08, 'nrg': 6.0, 'pro': 0.16, 'sat': 0.047, 'sod': 0.0, 'sug': 0.05999999999999999}, {'fat': 0.9600000000000001, 'nrg': 72.0, 'pro': 1.9200000000000002, 'sat': 0.5640000000000001, 'sod': 0.0, 'sug': 0.72}]","{'fat': 'green', 'salt': 'green', 'saturates': 'green', 'sugars': 'red'}","{'energy': 131.2166469212302, 'fat': 0.020549383835208292, 'protein': 0.048694635374057306, 'salt': 0.03598108574372046, 'saturates': 0.006352125138880454, 'sugars': 34.06824375060285}","['3', '34', '34', '1', '1', '12']","['pound', 'cup', 'cup', 'pinch', 'teaspoon', 'teaspoon']","[1360.7759999999998, 4896.0, 8051.200000000001, 0.37439999999999996, 1.8, 21.6]"
Portuguese White Bread,"['water, bottled, generic', 'butter, without salt', 'sugars, granulated', 'salt, table', 'wheat flours, bread, unenriched', ""leavening agents, yeast, baker's, active dry""]",['Add to bread machine and bake.'],"[{'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 10.0, 'sug': 0.0}, {'fat': 2580.48, 'nrg': 22848.0, 'pro': 26.88, 'sat': 1605.856, 'sod': 448.0, 'sug': 2.24}, {'fat': 0.0, 'nrg': 48.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 12.570000000000002}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 3487.5, 'sug': 0.0}, {'fat': 7.945, 'nrg': 1732.5, 'pro': 57.435, 'sat': 1.169, 'sod': 10.5, 'sug': 1.47}, {'fat': 0.6, 'nrg': 26.0, 'pro': 3.24, 'sat': 0.08, 'sod': 4.0, 'sug': 0.0}]","{'fat': 'red', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 618.5428635941695, 'fat': 64.95458992950151, 'protein': 2.1966180787275147, 'salt': 0.24837552372111696, 'saturates': 40.31975212624502, 'sugars': 0.4084397501191701}","['1 1/4', '14', '1', '1 1/2', '3 1/2', '2']","['cup', 'cup', 'tablespoon', 'teaspoon', 'cup', 'teaspoon']","[296.0, 3180.7999999999997, 12.600000000000001, 9.0, 479.5, 8.0]"
Honey Mustard Salad Dressing or Sauce,"['salad dressing, mayonnaise, regular', 'mustard, prepared, yellow', 'honey', 'soy sauce made from soy (tamari)', 'lemon juice, raw']","['Use good quality mayo, mustard and soy sauce.', 'Mix all ingredients together thoroughly.', 'Refrigerate.']","[{'fat': 3801.44, 'nrg': 34592.0, 'pro': 47.84, 'sat': 594.32, 'sod': 32384.0, 'sug': 29.44}, {'fat': 1.0200000000000002, 'nrg': 18.0, 'pro': 1.1400000000000001, 'sat': 0.066, 'sod': 330.0, 'sug': 0.30000000000000004}, {'fat': 0.0, 'nrg': 193.3125, 'pro': 0.19125, 'sat': 0.0, 'sod': 2.625, 'sug': 52.198125}, {'fat': 0.006666666666666666, 'nrg': 3.6666666666666665, 'pro': 0.6299999999999999, 'sat': 0.0006666666666666666, 'sod': 335.0, 'sug': 0.10333333333333333}, {'fat': 0.012291666666666666, 'nrg': 1.125, 'pro': 0.017708333333333333, 'sat': 0.0020416666666666665, 'sod': 0.041666666666666664, 'sug': 0.128125}]","{'fat': 'red', 'salt': 'red', 'saturates': 'red', 'sugars': 'green'}","{'energy': 671.5762369456182, 'fat': 73.36379188234716, 'protein': 0.9611907734432216, 'salt': 1.5942202581976008, 'saturates': 11.467942353715761, 'sugars': 1.5853532068900926}","['23', '2', '3', '1', '1']","['cup', 'tablespoon', 'tablespoon', 'teaspoon', 'teaspoon']","[5078.400000000001, 30.0, 63.5625, 6.0, 5.083333333333333]"
Roasted Celery Root,"['celery, raw', 'oil, olive, salad or cooking', 'salt, table']","['Preheat oven to 425 F.', 'Trim and peel celery root and cut into 1-inch pieces.', 'In a large roasting pan toss celery root with oil and salt and roast in middle of oven 30 minutes.', 'Stir celery root and reduce temperature to 375 F. Transfer pan to lower third of oven if cooking loin.', 'Roast celery root, stirring after 30 minutes, 1 hour more.']","[{'fat': 3.0844256000000003, 'nrg': 290.29888, 'pro': 12.5191392, 'sat': 0.76203456, 'sod': 1451.4944, 'sug': 24.3125312}, {'fat': 72.0, 'nrg': 634.6666666666666, 'pro': 0.0, 'sat': 9.941333333333333, 'sod': 0.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 4650.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'green', 'sugars': 'green'}","{'energy': 48.72424875823163, 'fat': 3.9552091902096964, 'protein': 0.6594685119007485, 'salt': 0.8035183905333422, 'saturates': 0.5638194435079675, 'sugars': 1.2807069651405838}","['4', '1/3', '2']","['pound', 'cup', 'teaspoon']","[1814.368, 72.0, 12.0]"
Crock Pot Breakfast Quinoa,"['quinoa, uncooked', 'salt, table', 'water, bottled, generic', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'spices, cinnamon, ground', 'sweetener, syrup, agave', 'vanilla extract']","['Rinse the quinoa with running water using a fine mesh strainer.', 'Drain.', 'Combine the quinoa, salt, water and milk in a crockpot.', 'Cook on low for 3 1/2 hours.', 'The texture should be like hot cooked oatmeal.', 'After 3 1/2 hours, remove lid, stir, and add cinnamon, sweetener, and vanilla.', 'Stir to combine.', 'Replace lid and cook for an additional 30 minutes.', 'Makes about six 1/2-cup servings.']","[{'fat': 10.32, 'nrg': 626.0, 'pro': 24.0, 'sat': 1.2, 'sod': 8.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 16.0, 'sug': 0.0}, {'fat': 4.74, 'nrg': 204.0, 'pro': 16.44, 'sat': 3.09, 'sod': 214.0, 'sug': 25.38}, {'fat': 0.029999999999999995, 'nrg': 6.0, 'pro': 0.1, 'sat': 0.009, 'sod': 0.0, 'sug': 0.05999999999999999}, {'fat': 0.36, 'nrg': 252.0, 'pro': 0.12000000000000001, 'sat': 0.0, 'sod': 0.0, 'sug': 56.28000000000001}, {'fat': 0.0, 'nrg': 12.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.53}]","{'fat': 'green', 'salt': 'orange', 'saturates': 'green', 'sugars': 'orange'}","{'energy': 89.6349413298566, 'fat': 1.258963494132986, 'protein': 3.313233376792699, 'salt': 0.5221235332464147, 'saturates': 0.35030964797913955, 'sugars': 6.702249022164278}","['1', '1', '2', '2', '1', '1/4', '1']","['cup', 'teaspoon', 'cup', 'cup', 'teaspoon', 'cup', 'teaspoon']","[170.0, 6.0, 473.6, 488.0, 2.6, 82.80000000000001, 4.2]"
Low Fat Apricot Muffins,"['apricots, dried, sulfured, uncooked', 'butter, without salt', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'egg substitute, powder', 'sugars, brown', 'wheat flour, white, all-purpose, unenriched', 'leavening agents, baking powder, double-acting, sodium aluminum sulfate', 'salt, table', 'leavening agents, baking soda', 'nuts, pecans']","['Beat butter and Splenda Brown Sugar until light, somewhat fluffy and mixed together in mixer using the whisk/wire beater.', 'Add Apricot Preserves, milk and egg beaters to mixer.', 'Beat until well mixed.', 'In another large bowl sift all dry ingredients except the pecans.', 'Remove mixing bowl from mixer base and add the dry ingredients and pecans to the wet ingredients.', 'Mix together with wooden spoon until the batter comes together and is moistened.', 'Spray muffin pans with baking spray w/ flour (Crisco makes a good one.', ').', 'Fill each cup 2/3 full.', 'Bake at 350F for 25-30 minutes or until lightly browned.', 'Makes about 18 muffins or 12 massive ones!']","[{'fat': 1.7349894, 'nrg': 819.86754, 'pro': 11.532576599999999, 'sat': 0.05783298, 'sod': 34.0194, 'sug': 181.79967359999998}, {'fat': 2211.84, 'nrg': 19584.0, 'pro': 23.04, 'sat': 1376.4479999999999, 'sod': 384.0, 'sug': 1.92}, {'fat': 28.44, 'nrg': 1224.0, 'pro': 98.64000000000001, 'sat': 18.54, 'sod': 1284.0, 'sug': 152.28}, {'fat': 132.6, 'nrg': 4528.8, 'pro': 566.1, 'sat': 38.413199999999996, 'sod': 8160.0, 'sug': 222.35999999999999}, {'fat': 0.0, 'nrg': 7392.0, 'pro': 0.0, 'sat': 0.0, 'sod': 672.0, 'sug': 1955.5200000000002}, {'fat': 3.28, 'nrg': 1213.3333333333333, 'pro': 34.42666666666666, 'sat': 0.5173333333333333, 'sod': 5.333333333333333, 'sug': 0.9066666666666667}, {'fat': 0.0, 'nrg': 4.0, 'pro': 0.0, 'sat': 0.0, 'sod': 976.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2325.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 15108.0, 'sug': 0.0}, {'fat': 941.4000000000001, 'nrg': 9036.0, 'pro': 120.0, 'sat': 80.832, 'sod': 0.0, 'sug': 51.96}]","{'fat': 'red', 'salt': 'orange', 'saturates': 'red', 'sugars': 'red'}","{'energy': 407.75150034216676, 'fat': 30.899216588757835, 'protein': 7.947432774809631, 'salt': 0.6736983484832678, 'saturates': 14.101305232180907, 'sugars': 23.893763991924537}","['12', '12', '12', '12', '14', '2 2/3', '2', '1', '12', '12']","['ounce', 'cup', 'cup', 'cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'teaspoon', 'cup']","[340.19399999999996, 2726.3999999999996, 2928.0, 1020.0, 2016.0, 333.3333333333333, 9.2, 6.0, 55.199999999999996, 1308.0]"
Creamed Chipped Dried Beef,"['butter, without salt', 'wheat flour, white, all-purpose, unenriched', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'spices, pepper, black', 'beef, grass-fed, ground, raw']","['In a large heavy-bottomed saucepan over medium heat, melt butter.', 'Whisk flour into the melted butter and continue whisking for 1 full minute after mixture begins to bubble.', 'Continue whisking as you add the milk and pepper.', 'The sauce is done when it returns to a boil and thickens.', 'Remove from heat and stir in sliced dried beef.', 'Serve immediately over toast, biscuits, English muffins, etc.', 'Gently reheat leftovers with a splash or two of milk to restore creamy consistency.', 'Note: If you make this in a nonstick skillet, be sure to use a whisk with silicone coated wires.', 'Also, the dried beef can be rinsed and drained before being added to the bechamel sauce to further reduce the sodium content.']","[{'fat': 23.04, 'nrg': 204.0, 'pro': 0.24, 'sat': 14.338, 'sod': 4.0, 'sug': 0.02}, {'fat': 0.15375, 'nrg': 56.875, 'pro': 1.61375, 'sat': 0.02425, 'sod': 0.25, 'sug': 0.0425}, {'fat': 2.37, 'nrg': 102.0, 'pro': 8.22, 'sat': 1.545, 'sod': 107.0, 'sug': 12.69}, {'fat': 0.035, 'nrg': 3.0, 'pro': 0.11999999999999998, 'sat': 0.016, 'sod': 0.0, 'sug': 0.005}, {'fat': 16.240011074999998, 'nrg': 252.594045, 'pro': 24.77462805, 'sat': 6.8060062125, 'sod': 86.74947, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'red', 'sugars': 'green'}","{'energy': 148.4036914416455, 'fat': 10.039349000684467, 'protein': 8.390777886623264, 'salt': 0.11877656807985168, 'saturates': 5.4539601503547415, 'sugars': 3.0612042896452354}","['2', '2', '1', '1/2', '4 1/2']","['tablespoon', 'tablespoon', 'cup', 'teaspoon', 'ounce']","[28.4, 15.625, 244.0, 1.15, 127.57275]"
War Cake,"['raisins, seeded', 'sugars, brown', 'water, bottled, generic', 'shortening, vegetable, household, composite', 'salt, table', 'spices, cinnamon, ground', 'spices, cloves, ground', 'wheat flour, white, all-purpose, unenriched', 'leavening agents, baking soda']","['Combine raisins, brown sugar, water, lard, salt, cinnamon, and cloves in a 2-quart saucepan.', 'Bring to a boil over medium heat; cook 5 minutes, stirring occasionally.', 'Cool to room temperature.', 'Preheat oven to 350 degrees.', 'Grease a 10-inch tube pan.', 'Stir together flour and baking soda.', 'Fold dry ingredients into cooled raisin mixture.', 'Spoon into greased pan and bake 45 to 50 minutes or until a toothpick inserted in center comes out clean.', 'Cool 5 minutes in pan, then invert onto a wire rack to cool completely.']","[{'fat': 2.4493968, 'nrg': 1342.63232, 'pro': 11.4305184, 'sat': 0.80739376, 'sod': 127.00576000000001, 'sug': 0.0}, {'fat': 0.0, 'nrg': 1056.0, 'pro': 0.0, 'sat': 0.0, 'sod': 96.0, 'sug': 279.36}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 16.0, 'sug': 0.0}, {'fat': 51.2, 'nrg': 452.0, 'pro': 0.0, 'sat': 12.788, 'sod': 4.0, 'sug': 0.0}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 4650.0, 'sug': 0.0}, {'fat': 0.05999999999999999, 'nrg': 12.0, 'pro': 0.2, 'sat': 0.018, 'sod': 0.0, 'sug': 0.11999999999999998}, {'fat': 0.135, 'nrg': 3.0, 'pro': 0.065, 'sat': 0.0415, 'sod': 3.0, 'sug': 0.025}, {'fat': 3.69, 'nrg': 1365.0, 'pro': 38.730000000000004, 'sat': 0.5820000000000001, 'sod': 6.0, 'sug': 1.02}, {'fat': 0.0, 'nrg': 0.0, 'pro': 0.0, 'sat': 0.0, 'sod': 2518.0, 'sug': 0.0}]","{'fat': 'orange', 'salt': 'orange', 'saturates': 'green', 'sugars': 'red'}","{'energy': 253.50706178296085, 'fat': 3.447564047405326, 'protein': 3.0215873282192085, 'salt': 1.1115500688501367, 'saturates': 0.8531001592721181, 'sugars': 16.80956016207646}","['1', '2', '2', '4', '2', '2', '1/2', '3', '2']","['pound', 'cup', 'cup', 'tablespoon', 'teaspoon', 'teaspoon', 'teaspoon', 'cup', 'teaspoon']","[453.592, 288.0, 473.6, 51.2, 12.0, 5.2, 1.05, 375.0, 9.2]"
Penuche Fudge,"['sugars, brown', 'sugars, granulated', 'milk, fluid, 1% fat, without added vitamin a and vitamin d', 'butter, without salt', 'vanilla extract']","['In a 3-quart saucepan combine both sugars and the milk and bring to a boil over medium heat, while stirring constantly.', 'Reduce heat to medium and continue cooking mixture, without stirring, until it reaches the soft-ball stage, 236 degrees F. Remove saucepan from the heat and add the butter and vanilla, but do not stir.', 'Let the mixture cool without stirring until it reaches 110 degrees F, about 20 minutes.', 'While the mixture is cooling, butter an 8-inch-square pan.', 'Set aside.', 'Once the mixture has cooled, beat with a wooden spoon until the butter is fully incorporated and mixture starts to thicken.', 'Quickly pour the mixture into the pan before it becomes too solid.', 'Let cool completely before cutting into 1 inch squares.', 'Store leftovers in a covered container in the refrigerator.']","[{'fat': 0.0, 'nrg': 528.0, 'pro': 0.0, 'sat': 0.0, 'sod': 48.0, 'sug': 139.68}, {'fat': 0.0, 'nrg': 1536.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 402.24000000000007}, {'fat': 2.37, 'nrg': 102.0, 'pro': 8.22, 'sat': 1.545, 'sod': 107.0, 'sug': 12.69}, {'fat': 34.56, 'nrg': 306.0, 'pro': 0.36, 'sat': 21.506999999999998, 'sod': 6.0, 'sug': 0.03}, {'fat': 0.0, 'nrg': 12.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 0.53}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 296.42004773269684, 'fat': 4.406921241050118, 'protein': 1.0238663484486872, 'salt': 0.04803102625298329, 'saturates': 2.7508353221957034, 'sugars': 66.24940334128878}","['1', '2', '1', '3', '1']","['cup', 'cup', 'cup', 'tablespoon', 'teaspoon']","[144.0, 403.20000000000005, 244.0, 42.599999999999994, 4.2]"
Sweet & Sour Sauce (no Pineapple),"['soup, chicken broth or bouillon, dry', 'catsup', 'soy sauce made from soy (tamari)', 'sugars, granulated', 'vinegar, distilled']","['Mix it all together in a saucepan and bring to a boil.', 'Turn off immediately and serve with your favorite eggrolls, chicken, pork, veggies-- the possibilities are endless!']","[{'fat': 188.16000000000003, 'nrg': 3360.0, 'pro': 221.76000000000002, 'sat': 46.36800000000001, 'sod': 321216.0, 'sug': 235.2}, {'fat': 4.48, 'nrg': 3808.0, 'pro': 40.32, 'sat': 0.448, 'sod': 34496.0, 'sug': 810.88}, {'fat': 0.02, 'nrg': 11.0, 'pro': 1.89, 'sat': 0.002, 'sod': 1005.0, 'sug': 0.31}, {'fat': 0.0, 'nrg': 26112.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 6838.080000000001}, {'fat': 0.0, 'nrg': 576.0, 'pro': 0.0, 'sat': 0.0, 'sod': 0.0, 'sug': 1.92}]","{'fat': 'green', 'salt': 'red', 'saturates': 'green', 'sugars': 'red'}","{'energy': 227.52129632117808, 'fat': 1.2943057533657594, 'protein': 1.7733722086367667, 'salt': 5.991135490285652, 'saturates': 0.31452718136135227, 'sugars': 52.98141778410771}","['14', '14', '1', '34', '12']","['cup', 'cup', 'tablespoon', 'cup', 'cup']","[1344.0, 3808.0, 18.0, 6854.400000000001, 2860.8]"
Seedy Muesli Bar Slice,"['oats', 'shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated)', 'wheat germ, crude', 'seeds, sesame seeds, whole, dried', 'seeds, sunflower seed kernels, dried', 'seeds, pumpkin and squash seeds, whole, roasted, without salt', 'raisins, seeded', 'butter, without salt', 'honey', 'sugars, brown']","['Grease and line 3cm deep 16 x 28cm baking pan with baking paper.', 'Cook oats, coconut, wheatgerm, sesame seeds, sunflower kernels and pumpkin seeds in frying pan over med heat stirring 8-10 min until golden.', 'Place in a large bowl to cool and stir in sultanas.', 'Cook butter, honey and sugar over med heat, stirring, for 3-4 min until sugar dissolves.', 'Reduce to low and simmer without stirring for 7 minute.', 'Add to dry ingredients and mix well.', 'Spoon into pan and press down firmly, allow to set for a few hours in the fridge, then cut into slices and enjoy!']","[{'fat': 10.76, 'nrg': 607.0, 'pro': 26.35, 'sat': 1.899, 'sod': 3.0, 'sug': 0.0}, {'fat': 204.8, 'nrg': 1808.0, 'pro': 0.0, 'sat': 186.976, 'sod': 0.0, 'sug': 0.0}, {'fat': 134.16, 'nrg': 4968.0, 'pro': 319.44, 'sat': 22.98, 'sod': 168.0, 'sug': 0.0}, {'fat': 858.24, 'nrg': 9900.0, 'pro': 306.36, 'sat': 120.21600000000001, 'sod': 192.0, 'sug': 5.16}, {'fat': 284.04, 'nrg': 3228.0, 'pro': 114.72, 'sat': 24.588, 'sod': 48.0, 'sug': 14.52}, {'fat': 149.04, 'nrg': 3420.0, 'pro': 142.44, 'sat': 28.188000000000002, 'sod': 144.0, 'sug': 0.0}, {'fat': 0.89, 'nrg': 488.0, 'pro': 4.16, 'sat': 0.294, 'sod': 46.0, 'sug': 0.0}, {'fat': 101.3875, 'nrg': 896.25, 'pro': 1.0625, 'sat': 63.11124999999999, 'sod': 13.75, 'sug': 0.075}, {'fat': 0.0, 'nrg': 12372.0, 'pro': 12.24, 'sat': 0.0, 'sod': 168.0, 'sug': 3340.68}, {'fat': 0.0, 'nrg': 6864.0, 'pro': 0.0, 'sat': 0.0, 'sod': 624.0, 'sug': 1815.84}]","{'fat': 'orange', 'salt': 'green', 'saturates': 'orange', 'sugars': 'red'}","{'energy': 404.3203434130759, 'fat': 15.821300867608091, 'protein': 8.410829672922643, 'salt': 0.03191704178313428, 'saturates': 4.068067756924529, 'sugars': 46.97675790467202}","['1', '1', '12', '12', '12', '12', '1', '125', '12', '13']","['cup', 'cup', 'cup', 'cup', 'cup', 'cup', 'cup', 'g', 'cup', 'cup']","[156.0, 204.8, 1380.0, 1728.0, 552.0, 768.0, 165.0, 125.0, 4068.0, 1872.0]"
